2815,Predná Hora,Predná Hora,049 01,52,1
2816,Predné Halny,Predné Halny,977 01,10,1
2817,Prejta,Prejta,018 41,20,6
2818,Prenèov,Prenèov,969 73,3,1
2819,Prese¾any,Prese¾any,956 12,67,4
2820,Prese¾any nad Ip¾om,Prese¾any nad Ip¾om,936 01,30,4
2821,Prestavlky,Prestavlky,966 01,78,1
2822,Prešov,Prešov,,49,5
2823,Príbelce,Príbelce,991 25,73,1
2824,Pribeník,Pribeník,076 51,68,3
2825,Pribeta,Pribeta,946 55,22,4
2826,Pribiš,Pribiš,027 41,14,8
2827,Pribišská,Pribišská,029 57,39,8
2828,Príboj,Príboj,991 01,73,1
2829,Príbovce,Príbovce,038 42,35,8
2830,Pribylina,Pribylina,032 42,32,8
2831,Priechod,Priechod,976 11,2,1
2832,Priekopa,Priekopa,038 61,35,8
2833,Priekopa,Priekopa,072 61,61,3
2834,Prieloh,Prieloh,991 02,73,1
2835,Priepasné,Priepasné,906 15,38,6
2836,Prietr,Prietr,906 11,58,7
2837,Prietrka,Prietrka,908 49,59,7
2838,Prievaly,Prievaly,906 34,58,7
2839,Prievidza,Prievidza,971 01,50,6
2840,Prievidza - Kopanice,Kopanice-Priev. IV,971 01,50,6
2841,Prievidza - Necpaly,Necpaly-Prievid. III,971 01,50,6
2842,Prievidza - Píly,Píly - Prievidza II,971 01,50,6
2843,Prievidza - Staré Mesto,Staré Mesto-Priev.,971 01,50,6
2844,Prievidza - Štvrte,Štvrte - Prievidza V,971 01,50,6
2845,Prievrana,Prievrana,987 01,46,1
2846,Prihradzany,Prihradzany,049 14,52,1
2847,Príkra,Príkra,090 05,65,5
2848,Prílepy,Prílepy,953 05,75,4
2849,Primovce,Primovce,059 12,47,5
2850,Príslop,Príslop,067 66,60,5
2851,Pritu¾any,Pritu¾any,094 08,19,5
2852,Proè,Proè,082 14,49,5
2853,Prochot,Prochot,966 04,78,1
2854,Prosaèov,Prosaèov,094 31,74,5
2855,Prosiek,Prosiek,032 23,32,8
2856,Prosné,Prosné,018 01,48,6
2857,Prostredná Môlèa,Prostredná Môlèa,974 01,2,1
2858,Prostrednı Hámor,Prostrednı Hámor,053 76,62,3
2859,Prša,Prša,985 41,33,1
2860,Pruské,Pruské,018 52,20,6
2861,Prusy,Prusy,957 03,1,6
2862,Pruina,Pruina,018 22,48,6
2863,Psiare,Psiare,966 53,77,1
2864,Pstriná,Pstriná,090 05,65,5
2865,Pstruša,Pstruša,962 12,13,1
2866,Pšurnovice,Pšurnovice,014 01,11,8
2867,Ptièie,Ptièie,067 41,19,5
2868,Ptrukša,Ptrukša,076 77,37,3
2869,Pucov,Pucov,026 01,14,8
2870,Púchov,Púchov,020 01,51,6
2871,Pukanec,Pukanec,935 05,30,4
2872,Pustá Ves,Pustá Ves,922 11,45,7
2873,Pusté,Pusté,976 52,10,1
2874,Pusté Èemerné,Pusté Èemerné,072 22,37,3
2875,Pusté Pole,Pusté Pole,065 41,63,5
2876,Pusté Sady,Pusté Sady,925 54,16,7
2877,Pusté Ú¾any,Pusté Ú¾any,925 28,16,7
2878,Pustı Chotár,Pustı Chotár,951 75,75,4
2879,Pušovce,Pušovce,082 14,49,5
2880,Rabèa,Rabèa,029 44,39,8
2881,Rabèice,Rabèice,029 45,39,8
2882,Raèice,Raèice,972 22,50,6
2883,Rad,Rad,076 37,68,3
2884,Radatice,Radatice,082 42,49,5
2885,Radava,Radava,941 47,42,4
2886,Radimov,Radimov,908 47,59,7
2887,Radiša,Radiša,956 41,1,6
2888,Radnovce,Radnovce,980 42,53,1
2889,Radobica,Radobica,972 48,50,6
2890,Rado¾a,Rado¾a,023 36,29,8
2891,Radoma,Radoma,090 42,65,5
2892,Radošina,Radošina,956 05,67,4
2893,Radošovce,Radošovce,908 63,59,7
2894,Radošovce,Radošovce,919 30,70,7
2895,Radôstka,Radôstka,023 04,12,8
2896,Radvaò,Radvaò,974 05,2,1
2897,Radvaò nad Dunajom,Radvaò nad Dunajom,946 38,22,4
2898,Radvaò nad Laborcom,Radvaò nad Laborcom,067 01,36,5
2899,Radvanovce,Radvanovce,094 31,74,5
2900,Radzovce,Radzovce,985 58,33,1
2901,Rafajovce,Rafajovce,094 05,74,5
2902,Rajèany,Rajèany,956 32,67,4
2903,Rajec,Rajec,015 01,79,8
2904,Rajecká Lesná,Rajecká Lesná,013 15,79,8
2905,Rajecké Teplice,Rajecké Teplice,013 13,79,8
2906,Rako¾uby,Rako¾uby,916 31,41,6
2907,Rákoš,Rákoš,044 16,27,3
2908,Rákoš,Rákoš,049 61,52,1
2909,Rákošská Baòa,Rákošská Baòa,049 61,52,1
2910,Raková,Raková,023 51,12,8
2911,Rakovèík,Rakovèík,089 01,65,5
2912,Rakovec,Rakovec,053 76,62,3
2913,Rakovec,Rakovec,956 41,1,6
2914,Rakovec,Rakovec,962 65,28,1
2915,Rakovec nad Ondavou,Rakovec nad Ondavou,072 03,37,3
2916,Rakovice,Rakovice,922 08,45,7
2917,Rakovnica,Rakovnica,049 31,54,3
2918,Rakovo,Rakovo,038 42,35,8
2919,Rakša,Rakša,039 01,71,8
2920,Rakúsy,Rakúsy,059 76,21,5
2921,Rakytník,Rakytník,980 21,53,1
2922,Rakytovce,Rakytovce,974 05,2,1
2923,Rankovce,Rankovce,044 45,27,3
2924,Rapovce,Rapovce,985 31,33,1
2925,Raslavice,Raslavice,086 41,4,5
2926,Rasochov,Rasochov,919 05,70,7
2927,Rastice,Rastice,930 39,15,7
2928,Rastislavice,Rastislavice,941 10,42,4
2929,Rašice,Rašice,982 62,52,1
2930,Rašov,Rašov,013 51,11,8
2931,Ratka,Ratka,986 01,33,1
2932,Ratková,Ratková,982 65,52,1
2933,Ratkovce,Ratkovce,920 42,18,7
2934,Ratkovo,Ratkovo,038 54,35,8
2935,Ratkovská Lehota,Ratkovská Lehota,982 65,53,1
2936,Ratkovská Suchá,Ratkovská Suchá,982 67,53,1
2937,Ratkovská Zdychava,Ratkovská Zdychava,982 67,53,1
2938,Ratkovské Bystré,Ratkovské Bystré,982 66,52,1
2939,Ratnovce,Ratnovce,922 31,45,7
2940,Ratvaj,Ratvaj,082 66,56,5
2941,Ráztoèno,Ráztoèno,972 31,50,6
2942,Ráztoka,Ráztoka,018 03,48,6
2943,Ráztoka,Ráztoka,976 97,10,1
2944,Ráztoky,Ráztoky,013 62,11,8
2945,Ráztoky,Ráztoky,027 05,14,8
2946,Ráztoky,Ráztoky,053 32,62,3
2947,Raòany,Raòany,082 61,56,5
2948,"Reca (è. 380,381,383,384))","Reca (è. 380,381,383",903 01,57,2
2949,Reca (ostatné èísla),Reca (ostatné èísla),925 26,57,2
2950,Regetovka,Regetovka,086 33,4,5
2951,Rejdová,Rejdová,049 26,54,3
2952,Re¾ov,Re¾ov,059 04,21,5
2953,Remata,Remata,972 51,50,6
2954,Remeniny,Remeniny,094 31,74,5
2955,Remetské Hámre,Remetské Hámre,072 41,61,3
2956,Renèišov,Renèišov,082 63,56,5
2957,Repákovci,Repákovci,913 33,69,6
2958,Repejov,Repejov,067 04,36,5
2959,Repište,Repište,966 03,78,1
2960,Repištia,Repištia,982 65,52,1
2961,Rešica,Rešica,044 73,27,3
2962,Rešov,Rešov,086 21,4,5
2963,Revišné,Revišné,027 54,14,8
2964,Revištské Podzámèie,Revištské Podzámèie,966 81,77,1
2965,Revúca,Revúca,050 01,52,1
2966,Revúcka Lehota,Revúcka Lehota,049 18,52,1
2967,Revúèka,Revúèka,050 01,52,1
2968,Ridzina,Ridzina,072 16,37,3
2969,"Rieèka, ulica Nevo¾né","Rieèka, ulica Nevo¾né",976 34,2,1
2970,"Rieèka, ostatné ulice",Rieèka,974 01,2,1
2971,Rieèka,Rieèka,980 45,53,1
2972,Rieèky,Rieèky,023 22,12,8
2973,Rieènica,Rieènica,023 05,12,8
2974,Rieka,Rieka,022 01,12,8
2975,Richnava,Richnava,053 51,17,3
2976,Richvald,Richvald,085 01,4,5
2977,Rimavská Baòa,Rimavská Baòa,980 53,53,1
2978,Rimavská Píla,Rimavská Píla,980 61,53,1
2979,Rimavská Seè,Rimavská Seè,980 42,53,1
2980,Rimavská Sobota,Rimavská Sobota,979 01,53,1
2981,Rimavské Brezovo,Rimavské Brezovo,980 54,53,1
2982,Rimavské Janovce,Rimavské Janovce,980 01,53,1
2983,Rimavské Zaluany,Rimavské Zaluany,980 53,53,1
2984,Rišòovce,Rišòovce,951 21,40,4
2985,Rohov,Rohov,906 04,58,7
2986,Rohovce,Rohovce,930 30,15,7
2987,Rohonica,Rohonica,935 34,30,4
2988,Rohoník,Rohoník,094 07,19,5
2989,Rohoník,Rohoník,906 38,34,2
2990,Rochovce,Rochovce,049 36,54,3
2991,Rojkov,Rojkov,034 92,55,8
2992,Rokycany,Rokycany,082 41,49,5
2993,Rokytov,Rokytov,086 01,4,5
2994,Rokytov pri Humennom,Rokytov pri Humennom,067 13,19,5
2995,Rokytovce,Rokytovce,068 01,36,5
2996,Rosina,Rosina,013 22,79,8
2997,Roškovce,Roškovce,053 02,31,5
2998,Roškovce,Roškovce,067 02,36,5
2999,Roštár,Roštár,049 35,54,3
3000,Rovensko,Rovensko,905 01,58,7
3001,Rovinka,Rovinka,900 41,57,2
3002,Rovòany,Rovòany,985 24,46,1
3003,Rovné,Rovné,018 03,48,6
3004,Rovné,Rovné,067 32,19,5
3005,Rovné,Rovné,090 16,65,5
3006,Rovné,Rovné,982 67,53,1
3007,Rozbehy,Rozbehy,906 33,58,7
3008,Rozhanovce,Rozhanovce,044 42,27,3
3009,Rozina,Rozina,937 01,30,4
3010,Rozloná,Rozloná,049 32,54,3
3011,Roztoky,Roztoky,090 11,65,5
3012,Rozvadze,Rozvadze,913 11,69,6
3013,Rokovany,Rokovany,082 71,56,5
3014,Roòava,Roòava,048 01,54,3
3015,Roòavská Baòa,Roòavská Baòa,048 01,54,3
3016,Roòavské Bystré,Roòavské Bystré,049 31,54,3
3017,Roòová Neporadza,Roòová Neporadza,913 26,69,6
3018,Roòové Mitice,Roòové Mitice,913 22,69,6
3019,Rúbaò,Rúbaò,941 36,42,4
3020,Rudica,Rudica,972 48,50,6
3021,Rudina,Rudina,023 31,29,8
3022,Rudinka,Rudinka,023 31,29,8
3023,Rudinská,Rudinská,023 31,29,8
3024,Rudlov,Rudlov,094 35,74,5
3025,Rudlová,Rudlová,974 11,2,1
3026,Rudná,Rudná,048 01,54,3
3027,Rudòany,Rudòany,053 23,62,3
3028,Rudnianska Lehota,Rudnianska Lehota,972 26,50,6
3029,Rudník,Rudník,044 23,27,3
3030,Rudník,Rudník,906 23,38,6
3031,Rudno,Rudno,038 22,71,8
3032,Rudno nad Hronom,Rudno nad Hronom,966 51,77,1
3033,Rumanová,Rumanová,951 37,40,4
3034,Rumince,Rumince,980 50,53,1
3035,Runina,Runina,067 65,60,5
3036,Ruská,Ruská,076 77,37,3
3037,Ruská Bystrá,Ruská Bystrá,072 64,61,3
3038,Ruská Kajòa,Ruská Kajòa,094 07,19,5
3039,Ruská Nová Ves,Ruská Nová Ves,080 05,49,5
3040,Ruská Poruba,Ruská Poruba,094 08,19,5
3041,Ruská Vo¾a,Ruská Vo¾a,094 31,74,5
3042,Ruská Vo¾a nad Popradom,Ruská Vo¾a n/Popr.,065 42,63,5
3043,Ruská Volová,Ruská Volová,067 72,60,5
3044,Ruské Pek¾any,Ruské Pek¾any,082 42,49,5
3045,Ruskov,Ruskov,044 19,27,3
3046,Ruskovce,Ruskovce,072 42,61,3
3047,Ruskovce,Ruskovce,956 54,1,6
3048,Ruskı Hrabovec,Ruskı Hrabovec,072 64,61,3
3049,Ruskı Potok,Ruskı Potok,067 66,60,5
3050,Rubachy - kúpele,Rubachy - kúpele,065 02,63,5
3051,Ruiná,Ruiná,985 52,33,1
3052,Ruindol,Ruindol,919 61,70,7
3053,Ruomberok,Ruomberok,,55,8
3054,Ruová dolina,Ruová dolina,919 01,70,7
3055,Ruová Osada,Ruová Osada,985 42,46,1
3056,Rybany,Rybany,956 36,1,6
3057,Rybáre,Rybáre,962 31,76,1
3058,Rybárie,Rybárie,023 22,12,8
3059,Rybárpole,Rybárpole,034 01,55,8
3060,Rybky,Rybky,906 04,58,7
3061,Rybník,Rybník,935 23,30,4
3062,Rybník,Rybník,982 65,52,1
3063,Rybníky,Rybníky,916 11,41,6
3064,Rychòava,Rychòava,969 01,3,1
3065,Rykynèice,Rykynèice,962 55,28,1
3066,Sabinov,Sabinov,083 01,56,5
3067,Sabová,Sabová,979 01,53,1
3068,Saèurov,Saèurov,094 13,74,5
3069,Sádoèné,Sádoèné,018 16,48,6
3070,Sádok,Sádok,958 44,43,6
3071,Sady nad Torysou,Sady nad Torysou,044 41,27,3
3072,Salajka,Salajka,985 03,46,1
3073,Salka,Salka,943 61,42,4
3074,Salvátor,Salvátor,082 36,49,5
3075,Sampor,Sampor,962 31,76,1
3076,Santovka,Santovka,935 87,30,4
3077,Sap,Sap,930 06,15,7
3078,Sása,Sása,930 37,15,7
3079,Sása,Sása,962 62,76,1
3080,Sása,Sása,982 65,52,1
3081,Sasinkovo,Sasinkovo,920 65,18,7
3082,Sásová,Sásová,974 11,2,1
3083,Savèina,Savèina,018 52,20,6
3084,Sazdice,Sazdice,935 85,30,4
3085,Sebedín,Sebedín,974 01,2,1
3086,Sebedín - Beèov,Sebedín - Beèov,974 01,2,1
3087,Sebedraie,Sebedraie,972 05,50,6
3088,Sebechleby,Sebechleby,962 66,28,1
3089,Seè,Seè,972 26,50,6
3090,Seèianky,Seèianky,991 10,73,1
3091,Seèovce,Seèovce,078 01,68,3
3092,Seèovská Polianka,Seèovská Polianka,094 14,74,5
3093,Sedliacka Dubová,Sedliacka Dubová,027 55,14,8
3094,Sedlice,Sedlice,082 43,49,5
3095,Sedlièná,Sedlièná,913 11,69,6
3096,Sedliská,Sedliská,094 09,74,5
3097,Sedmerovec,Sedmerovec,018 54,20,6
3098,Sejkov,Sejkov,072 51,61,3
3099,Sekule,Sekule,908 80,58,7
3100,Se¾any,Se¾any,991 27,73,1
3101,Selce,Selce,962 51,28,1
3102,Selce,Selce,976 11,2,1
3103,Selce,Selce,980 13,46,1
3104,Selec,Selec,913 36,69,6
3105,Seleška,Seleška,044 71,27,3
3106,Selešany,Selešany,991 06,73,1
3107,Selice,Selice,925 72,66,4
3108,Semerovo,Semerovo,941 32,42,4
3109,Semeteš,Semeteš,023 55,12,8
3110,Seòa,Seòa,044 58,27,3
3111,Senec,Senec,903 01,57,2
3112,Seniakovce,Seniakovce,082 03,49,5
3113,Senica,Senica,905 01,58,7
3114,Senica,Senica,974 01,2,1
3115,Senné,Senné,072 13,37,3
3116,Senné,Senné,991 01,73,1
3117,Senohrad,Senohrad,962 43,28,1
3118,Sereï,Sereï,926 01,16,7
3119,Setechov,Setechov,013 53,11,8
3120,Severná,Severná,080 06,49,5
3121,Sielnica,Sielnica,962 31,76,1
3122,Sigord,Sigord,082 52,49,5
3123,Sihelné,Sihelné,029 46,39,8
3124,Sihelník,Sihelník,022 04,12,8
3125,Sihla,Sihla,976 53,10,1
3126,Sikenica,Sikenica,937 01,30,4
3127,Sikenièka,Sikenièka,943 59,42,4
3128,Sila,Sila,951 24,40,4
3129,Siladice,Siladice,920 52,18,7
3130,Silica,Silica,049 52,54,3
3131,Silická Brezová,Silická Brezová,049 11,54,3
3132,Silická Jablonica,Silická Jablonica,049 43,54,3
3133,Sirk,Sirk,049 64,52,1
3134,Sirník,Sirník,076 03,68,3
3135,Sitnianska,Sitnianska,969 01,3,1
3136,Sitnianska Lehôtka,Sitnianska Lehôtka,962 65,28,1
3137,Sitník,Sitník,091 01,64,5
3138,Skaèany,Skaèany,958 53,43,6
3139,Skala,Skala,913 31,69,6
3140,Skalica,Skalica,909 01,59,7
3141,Skalica,Skalica,976 81,10,1
3142,Skalité,Skalité,023 14,12,8
3143,Skalka nad Váhom,Skalka nad Váhom,913 31,69,6
3144,Skalská Nová Ves,Skalská Nová Ves,913 31,69,6
3145,Skároš,Skároš,044 11,27,3
3146,Skerešovo,Skerešovo,982 62,52,1
3147,Sklabiná,Sklabiná,991 05,73,1
3148,Sklabiòa,Sklabiòa,038 03,35,8
3149,Sklabinskı Podzámok,Sklabinskı Podzámok,038 03,35,8
3150,Sklené,Sklené,038 47,71,8
3151,Sklené Teplice,Sklené Teplice,966 03,78,1
3152,Skliarovo,Skliarovo,962 12,13,1
3153,Skrabské,Skrabské,094 33,74,5
3154,Skubín,Skubín,974 01,2,1
3155,Skıcov,Skıcov,951 85,75,4
3156,Sládkovièovo,Sládkovièovo,925 21,16,7
3157,Slaná Lehota,Slaná Lehota,987 01,46,1
3158,Slanèík,Slanèík,044 17,27,3
3159,Slanec,Slanec,044 17,27,3
3160,Slanec,Slanec,962 05,13,1
3161,Slanická Osada,Slanická Osada,029 01,39,8
3162,Slanská Huta,Slanská Huta,044 17,27,3
3163,Slanské Nové Mesto,Slanské Nové Mesto,044 18,27,3
3164,Slaská,Slaská,966 22,78,1
3165,Slatina,Slatina,935 84,30,4
3166,Slatina nad Bebravou,Slatina nad Bebravou,956 53,1,6
3167,Slatinka,Slatinka,962 01,76,1
3168,Slatinka nad Bebravou,Slatinka n/Bebravou,956 53,1,6
3169,Slatinské Lazy,Slatinské Lazy,962 25,13,1
3170,Slatvina,Slatvina,053 61,62,3
3171,Slavec,Slavec,049 11,54,3
3172,Slavkovce,Slavkovce,072 17,37,3
3173,Slavnica,Slavnica,018 54,20,6
3174,Slavoška,Slavoška,049 34,54,3
3175,Slavošovce,Slavošovce,049 36,54,3
3176,S¾aany,S¾aany,951 71,75,4
3177,Slepèany,Slepèany,951 52,75,4
3178,Sliaè,Sliaè,962 31,76,1
3179,Sliaè - kúpele,Sliaè - kúpele,962 31,76,1
3180,Sliaèska Podpo¾ana,Sliaèska Podpo¾ana,962 25,13,1
3181,Sliepkovce,Sliepkovce,072 37,37,3
3182,Slivník,Slivník,076 12,68,3
3183,Slizké,Slizké,980 23,53,1
3184,Slopkov,Slopkov,013 54,11,8
3185,Slopná,Slopná,018 21,48,6
3186,Slovany,Slovany,038 43,35,8
3187,Slovenská Kajòa,Slovenská Kajòa,094 02,74,5
3188,Slovenská ¼upèa,Slovenská ¼upèa,976 13,2,1
3189,Slovenská Nová Ves,Slovenská Nová Ves,919 42,70,7
3190,Slovenská Ves,Slovenská Ves,059 02,21,5
3191,Slovenská Volová,Slovenská Volová,067 22,19,5
3192,Slovenské Ïarmoty,Slovenské Ïarmoty,991 07,73,1
3193,Slovenské K¾aèany,Slovenské K¾aèany,991 02,73,1
3194,Slovenské Krivé,Slovenské Krivé,067 13,19,5
3195,Slovenské Nové Mesto,Slovenské Nové Mesto,076 33,68,3
3196,Slovenské Pole,Slovenské Pole,925 41,16,7
3197,Slovenské Pravno,Slovenské Pravno,038 22,71,8
3198,Slovenskı Grob,Slovenskı Grob,900 26,44,2
3199,Slovinky,Slovinky,053 40,62,3
3200,Smilno,Smilno,086 33,4,5
3201,Smiany,Smiany,053 11,62,3
3202,Smolenice,Smolenice,919 04,70,7
3203,Smolenická Nová Ves,Smolenická Nová Ves,919 04,70,7
3204,Smolinské,Smolinské,908 42,58,7
3205,Smolnícka Huta,Smolnícka Huta,055 65,17,3
3206,Smolník,Smolník,055 66,17,3
3207,Smrdáky,Smrdáky,906 03,58,7
3208,Smreèany,Smreèany,032 05,32,8
3209,Snakov,Snakov,086 06,4,5
3210,Snenica,Snenica,023 32,29,8
3211,Snina,Snina,069 01,60,5
3212,Snohy,Snohy,962 05,13,1
3213,Soblahov,Soblahov,913 38,69,6
3214,Soboš,Soboš,090 42,65,5
3215,Sobotište,Sobotište,906 05,58,7
3216,Sobôtka,Sobôtka,979 01,53,1
3217,Sobrance,Sobrance,073 01,61,3
3218,Sobranecké Kúpele,Sobranecké Kúpele,073 01,61,3
3219,Socovce,Socovce,038 43,35,8
3220,Soko¾,Soko¾,044 31,27,3
3221,Soko¾any,Soko¾any,044 57,27,3
3222,Sokolce,Sokolce,946 17,22,4
3223,Sokolce - lúky,Sokolce - lúky,946 14,22,4
3224,Sokolníky,Sokolníky,951 46,40,4
3225,Sokolovce,Sokolovce,922 31,45,7
3226,So¾,So¾,094 35,74,5
3227,Solèany,Solèany,956 17,67,4
3228,Solèianky,Solèianky,956 38,67,4
3229,Solivar,Solivar,080 05,49,5
3230,Solka,Solka,972 13,50,6
3231,So¾né,So¾né,013 62,11,8
3232,So¾nièka,So¾nièka,076 53,68,3
3233,So¾ník,So¾ník,090 31,64,5
3234,Sološnica,Sološnica,906 37,34,2
3235,Somorova Ves,Somorova Ves,972 25,50,6
3236,Somotor,Somotor,076 35,68,3
3237,Sopkovce,Sopkovce,067 22,19,5
3238,Sotina,Sotina,905 01,58,7
3239,Spišská Belá,Spišská Belá,059 01,21,5
3240,Spišská Nová Ves,Spišská Nová Ves,,62,3
3241,Spišská Sobota,Spišská Sobota,058 01,47,5
3242,Spišská Stará Ves,Spišská Stará Ves,061 01,21,5
3243,Spišská Teplica,Spišská Teplica,059 34,47,5
3244,Spišské Bystré,Spišské Bystré,059 18,47,5
3245,Spišské Hanušovce,Spišské Hanušovce,059 04,21,5
3246,Spišské Podhradie,Spišské Podhradie,053 04,31,5
3247,Spišské Tomášovce,Spišské Tomášovce,052 01,62,3
3248,Spišské Vlachy,Spišské Vlachy,053 61,62,3
3249,Spišskı Hrhov,Spišskı Hrhov,053 02,31,5
3250,Spišskı Hrušov,Spišskı Hrušov,053 63,62,3
3251,Spišskı Štiavnik,Spišskı Štiavnik,059 14,47,5
3252,Spišskı Štvrtok,Spišskı Štvrtok,053 14,31,5
3253,Sròacie,Sròacie,026 01,14,8
3254,Stakèín,Stakèín,067 61,60,5
3255,Stakèínska Roztoka,Stakèínska Roztoka,067 61,60,5
3256,Stanáková,Stanáková,972 28,50,6
3257,Stanèa,Stanèa,076 16,68,3
3258,Stankovany,Stankovany,034 92,55,8
3259,Stankovce,Stankovce,072 21,37,3
3260,Stankovce,Stankovce,076 61,68,3
3261,Stará Bašta,Stará Bašta,980 34,53,1
3262,Stará Bystrica,Stará Bystrica,023 04,12,8
3263,Stará Gala,Stará Gala,930 34,15,7
3264,Stará Haliè,Stará Haliè,985 11,33,1
3265,Stará Huta,Stará Huta,962 25,13,1
3266,Stará Huta,Stará Huta,968 01,77,1
3267,Stará Kremnièka,Stará Kremnièka,965 01,78,1
3268,Stará Lehota,Stará Lehota,916 35,41,6
3269,Stará Lesná,Stará Lesná,059 52,21,5
3270,Stará ¼ubovòa,Stará ¼ubovòa,064 01,63,5
3271,Stará Myjava,Stará Myjava,907 01,38,6
3272,Stará Turá,Stará Turá,916 01,41,6
3273,Stará Voda,Stará Voda,053 34,17,3
3274,Staré,Staré,072 23,37,3
3275,Staré Hory,Staré Hory,976 02,2,1
3276,Starina,Starina,065 46,63,5
3277,Staròa,Staròa,982 01,52,1
3278,Starı Hrádok,Starı Hrádok,935 56,30,4
3279,Starı Smokovec,Starı Smokovec,062 01,47,5
3280,Starı Tekov,Starı Tekov,935 26,30,4
3281,Staškov,Staškov,023 53,12,8
3282,Staškovce,Staškovce,090 23,64,5
3283,Stebnícka Huta,Stebnícka Huta,086 33,4,5
3284,Stebník,Stebník,086 33,4,5
3285,Stoleèné,Stoleèné,013 32,79,8
3286,Stoleèné,Stoleèné,018 03,48,6
3287,Stošice,Stošice,031 04,32,8
3288,Stotince,Stotince,059 94,21,5
3289,Stook,Stook,962 12,13,1
3290,Stráòany,Stráòany,065 33,63,5
3291,Stráòavy,Stráòavy,013 25,79,8
3292,Stráne pod Tatrami,Stráne pod Tatrami,059 76,21,5
3293,Stránska,Stránska,982 51,53,1
3294,Stránske,Stránske,013 13,79,8
3295,Stratená,Stratená,049 71,54,3
3296,Stráa,Stráa,013 04,79,8
3297,Stráe nad Myjavou,Stráe nad Myjavou,908 41,58,7
3298,Stráe pod Tatrami,Stráe pod Tatrami,058 01,47,5
3299,Stráky,Stráky,059 01,21,5
3300,Stráne,Stráne,076 52,68,3
3301,Stráov,Stráov,010 01,79,8
3302,Stráske,Stráske,072 22,37,3
3303,Streèno,Streèno,013 24,79,8
3304,Streda nad Bodrogom,Streda nad Bodrogom,076 31,68,3
3305,Stredná Revúca,Stredná Revúca,034 74,55,8
3306,Stredné Plachtince,Stredné Plachtince,991 24,73,1
3307,Stredné Turovce,Stredné Turovce,935 81,30,4
3308,Strednı Sliaè,Strednı Sliaè,034 84,55,8
3309,Strekov,Strekov,941 37,42,4
3310,Strelenka,Strelenka,020 54,51,6
3311,Strelnice,Strelnice,982 62,53,1
3312,Strelníky,Strelníky,976 55,2,1
3313,Stretava,Stretava,072 13,37,3
3314,Stretavka,Stretavka,072 13,37,3
3315,Streenice,Streenice,020 01,51,6
3316,Strieovce,Strieovce,980 25,53,1
3317,Strihovce,Strihovce,067 73,60,5
3318,Stroèín,Stroèín,089 01,65,5
3319,Stropkov,Stropkov,091 01,64,5
3320,Studená,Studená,980 34,53,1
3321,Studené,Studené,900 46,57,2
3322,Studenec,Studenec,053 04,31,5
3323,Studenec,Studenec,972 28,50,6
3324,Studienka,Studienka,908 75,34,2
3325,Studnièná,Studnièná,034 96,55,8
3326,Stu¾any,Stu¾any,086 43,4,5
3327,Stupava,Stupava,900 31,34,2
3328,Stupné,Stupné,018 12,48,6
3329,Suèany,Suèany,038 52,35,8
3330,Sudince,Sudince,962 71,28,1
3331,Súdovce,Súdovce,962 71,28,1
3332,Suchá,Suchá,090 23,64,5
3333,Suchá Dolina,Suchá Dolina,082 43,49,5
3334,Suchá Hora,Suchá Hora,027 13,72,8
3335,Suchá nad Parnou,Suchá nad Parnou,919 01,70,7
3336,Sucháò,Sucháò,991 35,73,1
3337,Suché,Suché,071 01,37,3
3338,Suché Brezovo,Suché Brezovo,991 03,73,1
3339,Suchohrad,Suchohrad,900 64,34,2
3340,Sukov,Sukov,067 02,36,5
3341,Su¾any,Su¾any,951 25,40,4
3342,Sulín,Sulín,065 46,63,5
3343,Sú¾ov,Sú¾ov,013 52,11,8
3344,Súlovce,Súlovce,956 14,67,4
3345,Súš,Súš,916 01,41,6
3346,Sušany,Sušany,980 12,46,1
3347,Sútor,Sútor,980 01,53,1
3348,Svarín,Svarín,032 33,32,8
3349,Svätá Mária,Svätá Mária,076 35,68,3
3350,Svätoplukovo,Svätoplukovo,951 16,40,4
3351,Svätuš,Svätuš,072 55,61,3
3352,Svätuša,Svätuša,941 48,42,4
3353,Svätuše,Svätuše,076 83,68,3
3354,Svätı Anton,Svätı Anton,969 72,3,1
3355,Svätı Jur,Svätı Jur,900 21,44,2
3356,Svätı Krí,Svätı Krí,032 11,32,8
3357,Svätı Krí,Svätı Krí,935 25,30,4
3358,Svätı Peter,Svätı Peter,946 57,22,4
3359,Svederník,Svederník,013 32,79,8
3360,Sverepec,Sverepec,017 01,48,6
3361,Sverov,Sverov,086 02,4,5
3362,Svetlá,Svetlá,980 52,53,1
3363,Svetlice,Svetlice,067 16,36,5
3364,Svidnièka,Svidnièka,090 02,65,5
3365,Svidník,Svidník,089 01,65,5
3366,Svinia,Svinia,082 32,49,5
3367,Svinica,Svinica,044 45,27,3
3368,Svinice,Svinice,076 37,68,3
3369,Svinná,Svinná,913 24,69,6
3370,Svit,Svit,059 21,47,5
3371,Svodín,Svodín,943 54,42,4
3372,Svodov,Svodov,937 01,30,4
3373,Svrbice,Svrbice,956 06,67,4
3374,Svrèinovec,Svrèinovec,023 12,12,8
3375,Sykavka,Sykavka,053 76,62,3
3376,Šahy,Šahy,936 01,30,4
3377,Šajby,Šajby,972 41,50,6
3378,Šajdíkove Humence,Šajdíkove Humence,906 07,58,7
3379,Ša¾a,Ša¾a,,66,4
3380,Šalgoèka,Šalgoèka,925 54,16,7
